Job_ID,Submit_Time,Start_Time,End_Time,Requested_CPUs,Used_CPUs,Requested_Memory(MB),Used_Memory(MB),Execution_Time(Seconds),Queue_Wait_Time(Seconds),User_ID,Job_Type,Priority_Level,Node_Count,Interarrival_Time
JOB_02637,2024-01-31 03:36:00,2024-01-31 03:39:46,2024-01-31 03:59:04,16,14,24035,23101,1158.2693648382199,226,User_84,GPU,medium,2,16
JOB_02638,2024-03-02 07:57:00,2024-03-02 07:58:18,2024-03-02 08:02:35,1,1,4432,3809,257.75287461433095,78,User_56,interactive,high,2,0
JOB_02639,2024-01-10 23:26:00,2024-01-10 23:32:44,2024-01-10 23:48:25,32,27,14831,14752,941.9840334444975,404,User_67,GPU,low,2,3
JOB_02640,2024-02-07 21:56:00,2024-02-07 22:01:53,2024-02-07 22:11:44,16,14,9986,8488,591.320194951537,353,User_54,interactive,medium,1,0
JOB_02641,2024-02-23 03:07:00,2024-02-23 03:15:41,2024-02-23 03:34:19,8,7,17656,15869,1118.6643620617592,521,User_48,batch,low,1,0
JOB_02642,2024-01-29 00:07:00,2024-01-29 00:13:37,2024-01-29 00:27:09,2,1,14409,13716,812.3769861393146,397,User_6,batch,medium,1,2
JOB_02643,2024-03-07 00:29:00,2024-03-07 00:37:31,2024-03-07 00:53:31,4,3,25972,22252,960.121588733337,511,User_90,interactive,high,1,7
JOB_02644,2024-03-03 15:03:00,2024-03-03 15:09:43,2024-03-03 15:16:26,8,7,6974,6015,403.84716621530833,403,User_68,interactive,low,2,18
JOB_02645,2024-02-27 06:38:00,2024-02-27 06:40:24,2024-02-27 06:54:03,32,28,3950,3402,819.0645741805388,144,User_55,batch,medium,4,19
JOB_02646,2024-01-03 10:12:00,2024-01-03 10:19:28,2024-01-03 10:29:04,1,1,8999,8434,576.3566369003563,448,User_30,batch,medium,1,9
JOB_02647,2024-02-24 07:58:00,2024-02-24 08:02:46,2024-02-24 08:20:18,8,7,21265,20933,1052.1113271527402,286,User_62,GPU,medium,1,26
JOB_02648,2024-02-13 04:45:00,2024-02-13 04:50:45,2024-02-13 05:07:46,2,1,22338,20848,1021.6086199430209,345,User_99,interactive,high,4,6
JOB_02649,2024-01-25 04:03:00,2024-01-25 04:08:43,2024-01-25 04:32:10,1,1,24422,22969,1407.7151888419194,343,User_49,batch,medium,1,21
JOB_02650,2024-02-29 16:09:00,2024-02-29 16:11:48,2024-02-29 16:47:52,2,1,26301,23720,2164.3833016798635,168,User_45,batch,high,16,6
JOB_02651,2024-02-22 15:41:00,2024-02-22 15:44:14,2024-02-22 16:13:29,8,7,27785,23695,1755.4590084020933,194,User_76,batch,medium,4,3
JOB_02652,2024-02-22 13:51:00,2024-02-22 13:56:50,2024-02-22 14:27:48,2,1,32691,27893,1858.321635865119,350,User_95,batch,medium,1,24
JOB_02653,2024-01-21 17:04:00,2024-01-21 17:13:27,2024-01-21 17:42:53,4,3,32200,31660,1766.40677461902,567,User_98,batch,low,1,4
JOB_02654,2024-03-06 15:55:00,2024-03-06 15:56:28,2024-03-06 16:31:35,32,29,32557,28174,2107.1724346345336,88,User_90,batch,low,2,6
JOB_02655,2024-01-05 16:11:00,2024-01-05 16:18:33,2024-01-05 16:24:47,2,1,7990,7989,374.2336161599861,453,User_74,interactive,high,1,3
JOB_02656,2024-02-23 02:43:00,2024-02-23 02:44:26,2024-02-23 02:55:38,4,3,10157,8883,672.179453777178,86,User_13,batch,medium,1,10
JOB_02657,2024-02-13 17:33:00,2024-02-13 17:41:46,2024-02-13 18:20:16,2,1,29514,28073,2310.053655608613,526,User_55,MPI,medium,1,53
JOB_02658,2024-01-16 12:29:00,2024-01-16 12:30:12,2024-01-16 12:46:03,2,1,7611,7552,951.6938860640647,72,User_18,MPI,high,4,0
JOB_02659,2024-02-17 17:12:00,2024-02-17 17:20:24,2024-02-17 17:42:38,4,3,23904,21617,1334.2095562414963,504,User_33,batch,low,2,23
JOB_02660,2024-02-27 06:07:00,2024-02-27 06:11:43,2024-02-27 06:19:53,16,15,6115,5871,490.29073382993687,283,User_62,interactive,low,1,0
JOB_02661,2024-03-06 15:26:00,2024-03-06 15:34:42,2024-03-06 15:47:27,4,3,10009,9034,765.7710472389015,522,User_99,batch,high,2,4
JOB_02662,2024-02-26 09:50:00,2024-02-26 09:51:20,2024-02-26 10:35:30,8,6,32154,28801,2650.2340920892457,80,User_30,MPI,medium,2,1
JOB_02663,2024-02-04 14:32:00,2024-02-04 14:39:26,2024-02-04 14:57:55,1,1,18085,15919,1109.5413730222274,446,User_11,batch,high,2,14
JOB_02664,2024-01-14 10:49:00,2024-01-14 10:55:25,2024-01-14 11:10:43,2,1,23317,22690,918.9597050065782,385,User_37,interactive,medium,1,0
JOB_02665,2024-03-02 23:04:00,2024-03-02 23:12:46,2024-03-02 23:16:24,4,3,2585,2297,218.47666766257944,526,User_77,interactive,high,2,8
JOB_02666,2024-01-23 01:05:00,2024-01-23 01:14:41,2024-01-23 01:46:10,1,1,21461,19153,1889.1708317351045,581,User_70,batch,low,16,3
JOB_02667,2024-01-03 20:58:00,2024-01-03 21:02:44,2024-01-03 21:14:58,2,1,9668,9666,734.7719484613982,284,User_53,batch,low,1,1
JOB_02668,2024-02-22 02:47:00,2024-02-22 02:55:54,2024-02-22 03:14:30,4,3,28066,25234,1116.3546803574782,534,User_33,interactive,medium,1,14
JOB_02669,2024-03-04 18:18:00,2024-03-04 18:26:37,2024-03-04 18:36:21,1,1,15809,14440,584.7596121319986,517,User_25,interactive,medium,1,2
JOB_02670,2024-01-11 00:04:00,2024-01-11 00:08:32,2024-01-11 00:37:47,2,1,32738,32689,1755.592324153985,272,User_1,batch,low,1,2
JOB_02671,2024-01-18 08:46:00,2024-01-18 08:55:00,2024-01-18 09:00:12,4,3,4680,4237,312.02402545118525,540,User_91,interactive,medium,1,3
JOB_02672,2024-01-02 17:22:00,2024-01-02 17:25:59,2024-01-02 17:50:45,4,3,22642,20489,1486.3265833170644,239,User_96,batch,high,4,8
JOB_02673,2024-02-10 03:27:00,2024-02-10 03:36:57,2024-02-10 03:56:36,16,15,21554,20996,1179.0146468767907,597,User_1,interactive,medium,8,10
JOB_02674,2024-01-29 13:16:00,2024-01-29 13:25:46,2024-01-29 13:47:06,4,3,22896,20532,1280.9065953531845,586,User_74,batch,low,1,0
JOB_02675,2024-02-08 02:50:00,2024-02-08 02:51:21,2024-02-08 03:25:44,2,1,25489,22559,2063.618942086285,81,User_67,MPI,medium,2,2
JOB_02676,2024-01-14 18:48:00,2024-01-14 18:54:44,2024-01-14 19:23:35,16,15,29354,26814,1731.2291736995003,404,User_16,batch,medium,2,5
JOB_02677,2024-02-07 14:07:00,2024-02-07 14:08:20,2024-02-07 14:26:54,8,7,17163,16392,1114.366995471076,80,User_67,batch,low,2,4
JOB_02678,2024-03-03 20:25:00,2024-03-03 20:32:47,2024-03-03 21:02:05,2,1,31234,26751,1758.4488057448712,467,User_1,batch,low,2,21
JOB_02679,2024-01-19 13:24:00,2024-01-19 13:33:06,2024-01-19 13:38:03,1,1,1233,1117,297.98234823964924,546,User_49,batch,low,1,15
JOB_02680,2024-02-07 08:28:00,2024-02-07 08:37:47,2024-02-07 08:43:42,4,3,6007,5417,355.7107524433456,587,User_84,interactive,high,2,9
JOB_02681,2024-02-15 16:14:00,2024-02-15 16:21:55,2024-02-15 16:32:55,4,3,8165,7240,660.8924125615463,475,User_27,batch,medium,2,4
JOB_02682,2024-02-25 15:47:00,2024-02-25 15:52:31,2024-02-25 16:15:42,8,7,11142,10564,1391.8543780242019,331,User_89,MPI,low,4,12
JOB_02683,2024-02-12 22:14:00,2024-02-12 22:18:24,2024-02-12 22:50:27,4,3,32736,29249,1923.4355793298648,264,User_41,batch,low,4,18
JOB_02684,2024-03-07 23:27:00,2024-03-07 23:32:57,2024-03-07 23:50:00,4,3,17285,16265,1023.0154683894615,357,User_53,batch,medium,1,9
JOB_02685,2024-03-07 05:02:00,2024-03-07 05:04:47,2024-03-07 05:30:47,32,30,22353,20691,1560.6797942780477,167,User_47,batch,high,1,15
JOB_02686,2024-01-06 16:03:00,2024-01-06 16:06:31,2024-01-06 16:35:16,4,3,25388,22406,1725.6709984084773,211,User_14,batch,low,8,13
JOB_02687,2024-03-05 05:47:00,2024-03-05 05:48:12,2024-03-05 05:55:38,1,1,4990,4441,446.4250489181298,72,User_20,batch,low,2,8
JOB_02688,2024-01-13 13:38:00,2024-01-13 13:40:18,2024-01-13 14:00:10,8,7,11093,9712,1192.8195781362458,138,User_55,batch,high,8,3
JOB_02689,2024-02-17 05:04:00,2024-02-17 05:07:48,2024-02-17 05:19:32,2,1,9842,8449,704.377718072811,228,User_84,batch,medium,1,13
JOB_02690,2024-01-19 20:56:00,2024-01-19 21:01:08,2024-01-19 21:16:44,8,7,11942,11259,936.213622532977,308,User_75,batch,high,2,2
JOB_02691,2024-02-21 01:16:00,2024-02-21 01:19:00,2024-02-21 01:28:53,16,13,10674,10150,593.8999301926984,180,User_33,interactive,medium,2,15
JOB_02692,2024-01-30 14:04:00,2024-01-30 14:11:26,2024-01-30 14:28:35,4,3,20232,17700,1029.660903205972,446,User_34,interactive,high,8,16
JOB_02693,2024-03-01 06:39:00,2024-03-01 06:47:18,2024-03-01 06:54:14,4,3,2274,2142,416.5025435338487,498,User_69,batch,medium,1,17
JOB_02694,2024-02-13 13:01:00,2024-02-13 13:06:31,2024-02-13 13:14:20,2,1,5782,5766,469.83863592459244,331,User_55,batch,medium,1,6
JOB_02695,2024-02-17 19:55:00,2024-02-17 20:00:59,2024-02-17 20:06:09,2,1,5387,4639,310.86126479845245,359,User_73,GPU,medium,2,2
JOB_02696,2024-02-04 07:11:00,2024-02-04 07:19:52,2024-02-04 07:29:55,2,1,3187,2943,603.5647742349789,532,User_47,interactive,medium,8,1
JOB_02697,2024-01-29 13:24:00,2024-01-29 13:27:37,2024-01-29 13:40:09,4,3,10839,10404,752.8660019330674,217,User_79,interactive,low,8,13
JOB_02698,2024-01-16 18:19:00,2024-01-16 18:23:46,2024-01-16 18:40:02,8,7,2877,2465,976.481686577989,286,User_36,batch,medium,16,21
JOB_02699,2024-02-11 20:09:00,2024-02-11 20:17:00,2024-02-11 20:39:46,4,3,18161,17556,1366.3614434488693,480,User_88,interactive,high,16,10
JOB_02700,2024-02-18 12:38:00,2024-02-18 12:39:23,2024-02-18 12:52:39,1,1,22856,22785,796.4416955848865,83,User_51,interactive,low,1,1
JOB_02701,2024-02-01 03:49:00,2024-02-01 03:58:57,2024-02-01 04:02:51,2,1,2892,2496,234.64082356893977,597,User_97,interactive,high,1,27
JOB_02702,2024-02-19 17:21:00,2024-02-19 17:30:59,2024-02-19 17:55:15,8,7,30759,29938,1456.4822350415527,599,User_27,GPU,low,1,45
JOB_02703,2024-02-02 05:57:00,2024-02-02 06:00:07,2024-02-02 06:18:10,2,1,17589,15949,1083.5196890055056,187,User_53,batch,low,1,5
JOB_02704,2024-03-02 12:27:00,2024-03-02 12:29:33,2024-03-02 12:52:16,4,3,18921,16491,1363.8544743405553,153,User_71,batch,medium,4,9
JOB_02705,2024-03-06 14:53:00,2024-03-06 15:01:00,2024-03-06 15:18:17,8,6,16592,15330,1037.5763396052553,480,User_72,interactive,low,8,15
JOB_02706,2024-03-02 23:06:00,2024-03-02 23:11:31,2024-03-02 23:29:18,4,3,10118,8708,1067.091802831752,331,User_62,MPI,high,1,13
JOB_02707,2024-02-28 13:19:00,2024-02-28 13:28:03,2024-02-28 13:48:55,2,1,20752,19264,1252.9506358487874,543,User_23,batch,medium,2,34
JOB_02708,2024-03-04 02:33:00,2024-03-04 02:34:04,2024-03-04 02:48:36,8,7,6262,5340,872.4192247235217,64,User_48,batch,medium,8,1
JOB_02709,2024-01-25 01:30:00,2024-01-25 01:33:36,2024-01-25 02:01:01,1,1,29053,27870,1645.3173713044148,216,User_72,batch,medium,2,8
JOB_02710,2024-02-25 12:43:00,2024-02-25 12:44:51,2024-02-25 13:00:35,32,29,8113,7489,944.3323785850466,111,User_72,batch,low,1,11
JOB_02711,2024-02-14 01:42:00,2024-02-14 01:47:02,2024-02-14 02:05:59,1,1,29207,26836,1137.2760608258834,302,User_62,interactive,high,2,22
JOB_02712,2024-01-18 12:00:00,2024-01-18 12:07:59,2024-01-18 12:24:26,1,1,23809,20938,987.6852104246269,479,User_33,interactive,medium,1,20
JOB_02713,2024-01-23 10:31:00,2024-01-23 10:39:04,2024-01-23 11:09:01,8,7,31202,28212,1797.104753341126,484,User_40,batch,medium,2,38
JOB_02714,2024-01-26 09:29:00,2024-01-26 09:31:19,2024-01-26 09:50:55,2,1,19964,17514,1176.1089098404889,139,User_74,batch,medium,2,7
JOB_02715,2024-02-20 19:09:00,2024-02-20 19:15:53,2024-02-20 19:43:09,4,3,27739,26637,1636.164229851628,413,User_45,batch,medium,1,17
JOB_02716,2024-01-28 04:04:00,2024-01-28 04:09:52,2024-01-28 04:46:09,8,7,23506,20681,2177.133292508125,352,User_100,batch,medium,16,5
JOB_02717,2024-01-21 11:13:00,2024-01-21 11:15:55,2024-01-21 11:21:03,8,7,6304,5941,308.65791171607805,175,User_91,interactive,low,2,5
JOB_02718,2024-01-28 02:08:00,2024-01-28 02:17:48,2024-01-28 02:27:32,32,31,5268,4698,584.0292466644082,588,User_51,GPU,high,2,2
JOB_02719,2024-01-27 07:20:00,2024-01-27 07:28:59,2024-01-27 07:52:01,2,1,3188,3023,1382.617255248344,539,User_95,MPI,low,16,17
JOB_02720,2024-03-05 03:52:00,2024-03-05 03:57:47,2024-03-05 04:20:38,4,3,24009,22354,1371.6735870098971,347,User_18,batch,medium,1,42
JOB_02721,2024-01-19 20:48:00,2024-01-19 20:56:56,2024-01-19 21:33:21,1,1,28212,25772,2185.168709019368,536,User_85,MPI,low,1,2
JOB_02722,2024-03-03 19:51:00,2024-03-03 19:52:24,2024-03-03 20:05:10,2,1,16173,15379,766.3529429781139,84,User_16,interactive,low,4,0
JOB_02723,2024-03-05 04:04:00,2024-03-05 04:12:10,2024-03-05 04:34:23,8,7,31788,29002,1333.9046309235623,490,User_96,interactive,medium,1,16
JOB_02724,2024-02-14 12:14:00,2024-02-14 12:19:37,2024-02-14 12:37:53,2,1,15112,14707,1096.2527015893068,337,User_30,batch,medium,4,9
JOB_02725,2024-01-29 20:35:00,2024-01-29 20:41:16,2024-01-29 21:02:40,4,3,19429,18640,1284.7425589416928,376,User_58,batch,low,1,32
JOB_02726,2024-02-13 16:08:00,2024-02-13 16:14:57,2024-02-13 16:21:45,4,3,3845,3580,408.95594059692786,417,User_90,batch,medium,1,2
JOB_02727,2024-02-01 17:58:00,2024-02-01 18:03:35,2024-02-01 18:27:29,4,3,23346,22915,1434.926161643323,335,User_21,batch,low,2,0
JOB_02728,2024-02-21 00:24:00,2024-02-21 00:30:43,2024-02-21 00:58:23,32,30,23540,22935,1660.599706227068,403,User_13,batch,medium,1,6
JOB_02729,2024-03-06 16:29:00,2024-03-06 16:37:10,2024-03-06 16:51:41,1,1,11497,10689,871.3993335575897,490,User_28,batch,high,4,0
JOB_02730,2024-01-25 21:22:00,2024-01-25 21:30:18,2024-01-25 21:46:01,4,3,14710,12654,943.01755670102,498,User_66,batch,medium,2,3
JOB_02731,2024-01-27 04:41:00,2024-01-27 04:49:41,2024-01-27 05:02:32,8,7,10786,10083,771.760825897797,521,User_52,interactive,low,8,1
JOB_02732,2024-01-12 02:14:00,2024-01-12 02:19:29,2024-01-12 02:30:29,2,1,6993,6316,660.1960896067565,329,User_44,batch,medium,4,2
JOB_02733,2024-02-22 04:46:00,2024-02-22 04:54:10,2024-02-22 05:19:43,1,1,27572,25669,1533.8895708255254,490,User_71,batch,low,1,1
JOB_02734,2024-03-02 14:06:00,2024-03-02 14:07:20,2024-03-02 14:21:11,4,3,13202,12503,831.879357068273,80,User_79,GPU,low,4,30
JOB_02735,2024-02-19 10:37:00,2024-02-19 10:40:22,2024-02-19 11:18:14,2,1,27844,26360,2272.083675233365,202,User_90,MPI,medium,2,3
JOB_02736,2024-02-04 13:27:00,2024-02-04 13:33:52,2024-02-04 13:40:04,1,1,7192,6839,372.87358695689153,412,User_88,interactive,high,2,5
JOB_02737,2024-02-05 21:52:00,2024-02-05 22:00:44,2024-02-05 22:23:52,8,7,28042,26692,1388.7727965580466,524,User_91,GPU,low,4,22
JOB_02738,2024-02-01 09:57:00,2024-02-01 10:05:47,2024-02-01 10:19:20,4,3,18121,15699,813.4489140545356,527,User_7,interactive,medium,2,11
JOB_02739,2024-01-14 07:58:00,2024-01-14 08:07:32,2024-01-14 08:21:38,16,14,15120,13286,846.4630481099822,572,User_21,GPU,low,2,9
JOB_02740,2024-01-27 10:30:00,2024-01-27 10:38:43,2024-01-27 10:49:53,8,7,8227,7771,670.0059716164649,523,User_50,batch,medium,2,12
JOB_02741,2024-01-04 19:53:00,2024-01-04 20:00:33,2024-01-04 20:07:04,4,3,4569,4163,391.8827254807522,453,User_82,batch,medium,1,17
JOB_02742,2024-01-27 04:20:00,2024-01-27 04:21:57,2024-01-27 04:48:09,1,1,25822,24903,1572.4023391990972,117,User_1,batch,low,1,21
JOB_02743,2024-03-06 00:03:00,2024-03-06 00:06:05,2024-03-06 00:10:15,2,1,1887,1639,250.64104921084999,185,User_12,batch,medium,2,10
JOB_02744,2024-01-08 04:38:00,2024-01-08 04:46:40,2024-01-08 05:02:58,1,1,17172,15089,978.9681628026351,520,User_19,batch,medium,1,22
JOB_02745,2024-02-01 12:38:00,2024-02-01 12:39:51,2024-02-01 12:55:51,16,14,22033,20573,960.3761616560897,111,User_61,interactive,medium,1,7
JOB_02746,2024-02-10 06:23:00,2024-02-10 06:28:28,2024-02-10 06:43:12,1,1,22715,21013,884.4266075903362,328,User_77,interactive,medium,1,3
JOB_02747,2024-02-29 16:59:00,2024-02-29 17:01:35,2024-02-29 17:15:58,2,1,18833,16760,863.1454491814552,155,User_56,interactive,medium,2,21
JOB_02748,2024-01-24 08:12:00,2024-01-24 08:17:32,2024-01-24 08:36:54,4,3,19712,17962,1162.88060464485,332,User_12,batch,low,1,7
JOB_02749,2024-03-09 00:35:00,2024-03-09 00:41:22,2024-03-09 00:49:41,2,1,1677,1434,499.1801469629424,382,User_9,MPI,medium,4,23
JOB_02750,2024-02-13 14:33:00,2024-02-13 14:36:12,2024-02-13 14:54:59,2,1,26759,22893,1127.1107040498862,192,User_34,interactive,medium,1,0
JOB_02751,2024-01-20 11:27:00,2024-01-20 11:29:28,2024-01-20 11:41:18,4,3,9153,7910,710.8319500420565,148,User_29,batch,medium,2,5
JOB_02752,2024-01-19 09:25:00,2024-01-19 09:26:04,2024-01-19 09:44:52,1,1,27442,25699,1128.496178064181,64,User_48,interactive,medium,2,29
JOB_02753,2024-02-19 00:32:00,2024-02-19 00:38:56,2024-02-19 01:03:05,1,1,24142,23648,1449.6418418442943,416,User_11,batch,medium,2,2
JOB_02754,2024-01-25 16:17:00,2024-01-25 16:23:42,2024-01-25 16:26:43,2,1,1467,1304,181.74793666195845,402,User_78,batch,low,1,28
JOB_02755,2024-02-21 03:44:00,2024-02-21 03:48:23,2024-02-21 04:43:03,4,3,28065,23998,3280.2059533499732,263,User_5,MPI,low,16,30
JOB_02756,2024-03-04 08:48:00,2024-03-04 08:56:50,2024-03-04 09:27:14,4,3,24867,23780,1824.4123897138365,530,User_93,batch,medium,8,21
JOB_02757,2024-01-25 17:21:00,2024-01-25 17:29:43,2024-01-25 17:52:54,2,1,22077,21597,1391.8365147331758,523,User_50,batch,medium,4,8
JOB_02758,2024-01-13 11:52:00,2024-01-13 12:01:16,2024-01-13 12:51:18,4,3,31872,27751,3002.37303200595,556,User_52,MPI,high,8,10
JOB_02759,2024-01-10 22:36:00,2024-01-10 22:38:02,2024-01-10 22:44:37,2,1,6130,5565,395.72592746820106,122,User_79,interactive,medium,2,20
JOB_02760,2024-02-26 00:58:00,2024-02-26 01:02:58,2024-02-26 01:12:18,16,15,5460,4771,560.0021957676145,298,User_84,batch,medium,2,14
JOB_02761,2024-03-08 10:30:00,2024-03-08 10:39:59,2024-03-08 11:01:10,1,1,20265,17548,1271.6276705111945,599,User_67,batch,medium,4,9
JOB_02762,2024-02-23 09:57:00,2024-02-23 10:01:17,2024-02-23 10:12:07,4,3,10496,9942,650.5611682126727,257,User_37,batch,medium,2,40
JOB_02763,2024-01-22 18:43:00,2024-01-22 18:44:29,2024-01-22 18:53:48,8,7,4063,4043,559.5416900925601,89,User_92,interactive,high,8,11
JOB_02764,2024-01-23 01:39:00,2024-01-23 01:43:28,2024-01-23 02:15:51,8,7,29395,27975,1943.998485620766,268,User_77,batch,high,4,37
JOB_02765,2024-01-05 14:53:00,2024-01-05 14:55:02,2024-01-05 15:33:59,1,1,29237,29170,2337.2408449741847,122,User_8,batch,low,16,0
JOB_02766,2024-03-01 23:16:00,2024-03-01 23:17:56,2024-03-01 23:39:36,2,1,29358,26867,1300.6856272892776,116,User_100,GPU,medium,1,1
JOB_02767,2024-02-18 08:04:00,2024-02-18 08:12:12,2024-02-18 08:22:26,4,3,9315,9172,614.6911727459859,492,User_23,interactive,medium,4,6
JOB_02768,2024-01-21 12:59:00,2024-01-21 13:05:07,2024-01-21 13:18:15,1,1,11302,9954,788.3937822765783,367,User_82,batch,high,2,4
JOB_02769,2024-02-28 01:36:00,2024-02-28 01:44:45,2024-02-28 01:57:18,8,7,17309,15018,753.1304910279079,525,User_64,interactive,high,2,15
JOB_02770,2024-01-22 04:38:00,2024-01-22 04:40:46,2024-01-22 05:00:32,4,3,27910,26664,1186.1653793450246,166,User_57,interactive,low,1,1
JOB_02771,2024-01-05 18:40:00,2024-01-05 18:46:00,2024-01-05 19:16:42,4,3,29845,27030,1842.1162121116931,360,User_2,batch,medium,4,37
JOB_02772,2024-01-10 02:53:00,2024-01-10 02:54:45,2024-01-10 03:15:31,1,1,14968,13436,1246.789218367763,105,User_26,batch,medium,8,3
JOB_02773,2024-02-07 14:52:00,2024-02-07 14:54:16,2024-02-07 15:02:57,4,3,3761,3575,521.7978711129583,136,User_85,MPI,medium,1,5
JOB_02774,2024-01-31 01:32:00,2024-01-31 01:35:48,2024-01-31 02:00:35,4,3,24364,21928,1487.743444523894,228,User_67,batch,low,2,3
JOB_02775,2024-03-06 07:05:00,2024-03-06 07:08:08,2024-03-06 07:28:25,8,7,31049,29058,1217.0456747893236,188,User_37,interactive,high,1,8
JOB_02776,2024-02-12 23:58:00,2024-02-13 00:03:27,2024-02-13 00:38:47,1,1,22647,20267,2120.9310395244106,327,User_25,batch,high,16,0
JOB_02777,2024-01-10 03:38:00,2024-01-10 03:45:58,2024-01-10 03:52:42,1,1,2631,2545,404.48166702515874,478,User_5,batch,medium,2,1
JOB_02778,2024-03-03 00:05:00,2024-03-03 00:08:40,2024-03-03 00:38:08,2,1,31962,28665,1768.5239888718243,220,User_77,batch,medium,1,13
JOB_02779,2024-01-13 12:18:00,2024-01-13 12:19:57,2024-01-13 12:25:58,1,1,3977,3699,361.93046931886556,117,User_66,batch,medium,1,2
JOB_02780,2024-01-01 11:19:00,2024-01-01 11:26:23,2024-01-01 11:40:40,4,3,13197,11263,857.5479140135299,443,User_67,batch,medium,2,2
JOB_02781,2024-02-20 02:15:00,2024-02-20 02:24:29,2024-02-20 02:34:54,16,14,6957,6739,625.9830299311409,569,User_90,batch,medium,1,15
JOB_02782,2024-01-15 09:01:00,2024-01-15 09:09:09,2024-01-15 09:27:48,2,1,12410,11703,1119.9301829586889,489,User_30,MPI,low,2,0
JOB_02783,2024-02-07 00:54:00,2024-02-07 01:00:39,2024-02-07 01:28:10,8,7,29939,26311,1651.356273360557,399,User_79,GPU,medium,8,5
JOB_02784,2024-02-29 10:15:00,2024-02-29 10:16:25,2024-02-29 10:31:53,1,1,16245,14333,928.6921759978009,85,User_22,interactive,high,8,0
JOB_02785,2024-02-13 07:10:00,2024-02-13 07:17:11,2024-02-13 07:26:14,1,1,5706,5074,543.9161129937795,431,User_87,MPI,medium,1,4
JOB_02786,2024-02-13 11:00:00,2024-02-13 11:01:35,2024-02-13 11:30:33,1,1,15877,14868,1738.29559108985,95,User_5,batch,low,16,12
JOB_02787,2024-02-29 05:07:00,2024-02-29 05:16:50,2024-02-29 05:27:14,2,1,12308,11474,624.7758639566505,590,User_47,GPU,medium,2,0
JOB_02788,2024-01-19 03:43:00,2024-01-19 03:48:26,2024-01-19 04:13:43,16,13,23741,21155,1517.6405861863989,326,User_31,batch,low,1,21
JOB_02789,2024-03-09 19:18:00,2024-03-09 19:26:11,2024-03-09 19:45:31,1,1,24800,23661,1160.3625101070058,491,User_84,GPU,high,1,24
JOB_02790,2024-01-27 03:29:00,2024-01-27 03:30:18,2024-01-27 03:42:02,4,3,12178,11975,704.4726953901711,78,User_1,GPU,medium,1,1
JOB_02791,2024-01-30 05:36:00,2024-01-30 05:42:38,2024-01-30 06:03:46,2,1,28262,24207,1268.022671123754,398,User_21,interactive,high,4,46
JOB_02792,2024-01-26 23:29:00,2024-01-26 23:32:19,2024-01-26 23:44:32,16,14,10071,9190,733.6721203218315,199,User_12,GPU,medium,1,3
JOB_02793,2024-02-28 18:59:00,2024-02-28 19:01:06,2024-02-28 19:17:39,1,1,24017,22552,993.3694666149838,126,User_36,interactive,low,1,0
JOB_02794,2024-01-06 09:14:00,2024-01-06 09:23:49,2024-01-06 09:38:45,2,1,11362,10657,896.486202481898,589,User_100,batch,low,4,0
JOB_02795,2024-01-09 03:25:00,2024-01-09 03:32:08,2024-01-09 03:48:01,1,1,15347,13089,953.7163051030035,428,User_52,batch,medium,2,5
JOB_02796,2024-02-29 08:58:00,2024-02-29 09:03:20,2024-02-29 09:10:26,2,1,5949,5244,426.24310586814664,320,User_46,interactive,medium,4,9
JOB_02797,2024-02-22 06:12:00,2024-02-22 06:16:22,2024-02-22 06:45:32,2,1,26986,23188,1750.7730924332539,262,User_86,batch,low,4,4
JOB_02798,2024-01-22 03:17:00,2024-01-22 03:24:49,2024-01-22 03:46:26,8,7,32740,30623,1297.007936311567,469,User_51,interactive,medium,1,18
JOB_02799,2024-02-18 17:03:00,2024-02-18 17:05:19,2024-02-18 17:28:57,4,3,24658,23346,1418.062773613089,139,User_52,GPU,high,8,12
JOB_02800,2024-03-08 05:41:00,2024-03-08 05:43:52,2024-03-08 06:11:01,4,3,27316,23873,1629.6111502247331,172,User_76,batch,medium,1,4
JOB_02801,2024-03-06 19:40:00,2024-03-06 19:43:16,2024-03-06 19:49:50,4,3,6807,6125,394.57889369817514,196,User_26,interactive,medium,2,13
JOB_02802,2024-01-04 09:28:00,2024-01-04 09:32:08,2024-01-04 09:51:57,1,1,13367,12023,1189.9497327257006,248,User_67,MPI,medium,2,28
JOB_02803,2024-01-16 22:26:00,2024-01-16 22:31:36,2024-01-16 22:49:16,2,1,10941,10645,1060.5292707036253,336,User_2,MPI,medium,1,0
JOB_02804,2024-02-08 00:53:00,2024-02-08 00:55:42,2024-02-08 01:18:43,32,27,11169,9819,1381.384566373784,162,User_95,GPU,medium,16,3
JOB_02805,2024-01-17 00:00:00,2024-01-17 00:02:46,2024-01-17 00:24:18,8,7,30741,28658,1292.1258696923937,166,User_91,interactive,medium,2,6
JOB_02806,2024-01-04 07:23:00,2024-01-04 07:26:52,2024-01-04 07:35:17,8,7,7747,7494,505.3214679589485,232,User_9,GPU,high,1,6
JOB_02807,2024-02-06 03:14:00,2024-02-06 03:20:30,2024-02-06 03:37:47,8,7,17592,17142,1037.5069781785396,390,User_12,interactive,medium,8,7
JOB_02808,2024-02-15 02:10:00,2024-02-15 02:14:10,2024-02-15 02:30:35,1,1,17929,17032,985.4621791881866,250,User_71,batch,low,2,3
